uniqueID,genus,species,det_by,sex,date_determined,taxonomy_note,,,,,,,
2325,Lasioglossum,,,,,,,,,,,,
2326,Ceratina,,,,,,,,,,,,
2327,Ceratina,,,,,,,,,,,,
2328,Ceratina,,,M,,,,,,,,,
2329,Ceratina,,,,,,,,,,,,
2330,Ceratina,,,,,,,,,,,,
2331,Ceratina,,,,,,,,,,,,
2332,Ceratina,,,,,,,,,,,,
2333,Ceratina,,,,,,,,,,,,
2334,Ceratina,,,,,,,,,,,,
2335,Ceratina,,,,,,,,,,,,
2336,Ceratina,,,,,,,,,,,,
2337,Ceratina,,,,,,,,,,,,
2338,Ceratina,,,,,,,,,,,,
2339,Lasioglossum,,,,,,,,,,,,
2340,Lasioglossum,,,,,,,,,,,,
2341,Lasioglossum,,,,,,,,,,,,
2342,Lasioglossum,,,,,,,,,,,,
2343,Lasioglossum,,,,,,,,,,,,
2344,Lasioglossum,,,,,,,,,,,,
2345,Lasioglossum,,,,,,,,,,,,
2346,Lasioglossum,,,,,,,,,,,,
2347,Lasioglossum,,,,,,,,,,,,
2348,Lasioglossum,,,,,,,,,,,,
2349,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2350,Lasioglossum,,,,,,,,,,,,
2351,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2352,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2353,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2354,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2355,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2356,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2357,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2358,Megachile,relativa,CA,F,9xii2021,,,,,,,,
2359,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2360,Bombus,ternarius,SL,F,12ii2021,,,,,,,,
2361,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2362,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2363,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2364,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2365,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2366,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
2367,Perdita,octomaculata,CA,F,16iii2021,,,,,,,,
2368,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2369,Perdita,octomaculata,CA,F,16iii2021,,,,,,,,
2370,Andrena,hirticinta,JF,F,xi2021,,,,,,,,
2371,Perdita,octomaculata,CA,F,16iii2021,,,,,,,,
2372,Heriades,variolosa,CA,F,23iii2021,,,,,,,,
2373,Stelis,permaculata,CA,M,25viii2021,,,,,,,,
2374,Lasioglossum,,,,,,,,,,,,
2375,Lasioglossum,,,,,,,,,,,,
2376,Lasioglossum,,,,,,,,,,,,
2377,Lasioglossum,,,,,,,,,,,,
2378,Lasioglossum,,,,,,,,,,,,
2379,Lasioglossum,,,,,,,,,,,,
2380,Lasioglossum,,,,,,,,,,,,
2381,Lasioglossum,,,,,,,,,,,,
2382,Lasioglossum,,,,,,,,,,,,
2383,Lasioglossum,,,,,,,,,,,,
2384,Lasioglossum,,,,,,,,,,,,
2385,Lasioglossum,,,,,,,,,,,,
2386,Lasioglossum,,,,,,,,,,,,
2387,Lasioglossum,,,,,,,,,,,,
2388,Ceratina,,,,,,,,,,,,
2389,Ceratina,,,,,,,,,,,,
2390,Megachile,relativa,CA,F,9xii2021,,,,,,,,
2391,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
2392,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
2393,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2394,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2395,Lasioglossum,,,,,,,,,,,,
2396,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2397,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2398,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2399,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2400,Lasioglossum,,,,,,,,,,,,
2401,Lasioglossum,,,,,,,,,,,,
2402,Lasioglossum,,,,,,,,,,,,
2403,Lasioglossum,,,,,,,,,,,,
2404,Lasioglossum,,,,,,,,,,,,
2405,Lasioglossum,,,,,,,,,,,,
2406,Lasioglossum,,,,,,,,,,,,
2407,Lasioglossum,,,,,,,,,,,,
2408,Lasioglossum,,,,,,,,,,,,
2409,Lasioglossum,,,,,,,,,,,,
2410,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
2411,Ceratina,,,,,,,,,,,,
2412,Macropis,nuda,CA,,,,,,,,,,
2413,Macropis,nuda,CA,,,,,,,,,,
2414,Macropis,nuda,CA,,,,,,,,,,
2415,Lasioglossum,,,,,,,,,,,,
2416,Lasioglossum,,,,,,,,,,,,
2417,Lasioglossum,,,,,,,,,,,,
2418,Lasioglossum,,,,,,,,,,,,
2419,Lasioglossum,,,,,,,,,,,,
2420,Lasioglossum,,,,,,,,,,,,
2421,Lasioglossum,,,,,,,,,,,,
2422,Lasioglossum,,,,,,,,,,,,
2423,Lasioglossum,,,,,,,,,,,,
2424,Hoplitis,pilosifrons? /producta,CA,F,25viii2021,,,,,,,,
2425,Ceratina,,,,,,,,,,,,
2426,Lasioglossum,,,,,,,,,,,,
2427,Hoplitis,pilosifrons? /producta,CA,F,25viii2021,,,,,,,,
2428,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2429,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2430,Perdita,octomaculata,CA,M,16iii2021,,,,,,,,
2431,Perdita,octomaculata,CA,M,16iii2021,,,,,,,,
2432,Heriades,variolosa,CA,F,23iii2021,,,,,,,,
2433,Hylaeus,mesillae,CA,F,9xii2021,,,,,,,,
2434,Heriades,leavitti,CA,F,23iii2021,,,,,,,,
2435,Perdita,octomaculata,CA,F,16iii2021,,,,,,,,
2436,Perdita,octomaculata,CA,F,16iii2021,,,,,,,,
2437,Hylaeus,,,,,,,,,,,,
2438,Ceratina,,,,,,,,,,,,
2439,Bombus,ternarius,SL,F,12ii2021,,,,,,,,
2440,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
2441,Megachile,latimanus,CA,F,9xii2021,,,,,,,,
2442,Bombus,vagans,SL,F,12ii2021,,,,,,,,
2443,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2444,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2445,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2446,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2447,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2448,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2449,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
2450,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
2451,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2452,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
2453,Lasioglossum,,,,,,,,,,,,
2454,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2455,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
2456,Hylaeus,,,,,,,,,,,,
2457,Hylaeus,,,,,,,,,,,,
2458,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2459,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2460,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2461,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2462,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2463,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2464,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2465,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2466,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2467,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2468,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2469,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2470,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2471,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2472,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2473,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2474,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2475,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2476,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2477,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2478,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2479,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2480,Ceratina,,CA,F,04xi2021,,,,,,,,
2481,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2482,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2483,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2484,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2485,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2486,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2487,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2488,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2489,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2490,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2491,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2492,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2493,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2494,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2495,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2496,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2497,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2498,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2499,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2500,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2501,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2502,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2503,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2504,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2505,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2506,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2507,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2508,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2509,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2510,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2511,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2512,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2513,Andrena,w-scripta,JF,F,xi2021,,,,,,,,
2514,Andrena,vicina,JF,F,xi2021,,,,,,,,
2515,Andrena,vicina,JF,F,xi2021,,,,,,,,
2516,Andrena,vicina,JF,F,xi2021,,,,,,,,
2517,Andrena,vicina,JF,F,xi2021,,,,,,,,
2518,Andrena,cressonii,JF,F,xii2021,,,,,,,,
2519,Andrena,imitatrix,JF,F,xii2021,,,,,,,,
2520,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2521,Andrena,vicina,JF,F,xi2021,,,,,,,,
2522,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2523,Andrena,cressonii,JF,F,xi2021,,,,,,,,
2524,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2525,Andrena,vicina,JF,F,xi2021,,,,,,,,
2526,Andrena,mandibularis,JF,F,xii2021,,,,,,,,
2527,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2528,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2529,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2530,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2531,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2532,Andrena,vicina,JF,F,xi2021,,,,,,,,
2533,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2534,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2535,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2536,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2537,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2538,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2539,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2540,Andrena,carlini,JF,F,xi2021,,,,,,,,
2541,Apis,mellifera,CA,F,xi2021,,,,,,,,
2542,Andrena,imitatrix,JF,F,xii2021,,,,,,,,
2543,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2544,Andrena,imitatrix,JF,F,xii2021,,,,,,,,
2545,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2546,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2547,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2548,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2549,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2550,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2551,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2552,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2553,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2554,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2555,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2556,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2557,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2558,Augochlora,pura,CA,F,12xi2021,,,,,,,,
2559,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2560,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2561,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2562,Ceratina,,CA,F,04xi2021,,,,,,,,
2563,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2564,Ceratina,,CA,F,04xi2021,,,,,,,,
2565,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2566,Ceratina,,CA,F,04xi2021,,,,,,,,
2567,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2568,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2569,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2570,Andrena,nivalis_seeTN,JF,F,xii2021,?,,,,,,,
2571,Andrena,vicina,JF,F,xi2021,,,,,,,,
2572,Andrena,rufosignata,JF,F,xii2021,,,,,,,,
2573,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2574,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2575,Andrena,vicina,JF,F,xi2021,,,,,,,,
2576,Andrena,ceanothi,JF,F,xii2021,,,,,,,,
2577,Andrena,ceanothi,JF,F,xii2021,,,,,,,,
2578,Andrena,carlini,JF,F,xi2021,,,,,,,,
2579,Augochlora,pura,CA,F,12xi2021,,,,,,,,
2580,Osmia,pumila?,CA,F,18i2022,,,,,,,,
2581,Andrena,vicina,JF,F,xi2021,,,,,,,,
2582,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2583,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2584,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2585,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2586,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2587,Agapostemon,,,,,,,,,,,,
2588,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2589,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2590,Ceratina,,CA,F,04xi2021,,,,,,,,
2591,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2592,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2593,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2594,Ceratina,,CA,F,04xi2021,,,,,,,,
2595,Osmia,pumila,CA,F,18i2022,,,,,,,,
2596,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2597,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2598,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2599,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2600,Halictus,rubicundus,CA,F,18i2022,,,,,,,,
2601,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2602,Ceratina,,CA,,04xi2021,,,,,,,,
2603,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2604,Ceratina,,CA,,04xi2021,,,,,,,,
2605,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2606,Andrena,rufosignata,JF,F,xii2021,,,,,,,,
2607,Ceratina,,CA,F,04xi2021,,,,,,,,
2608,Andrena,bradleyi,JF,F,xii2021,,,,,,,,
2609,Ceratina,,CA,F,04xi2021,,,,,,,,
2610,Andrena,ceanothi,JF,F,xii2021,,,,,,,,
2611,Osmia,pumila?,CA,F,18i2022,,,,,,,,
2612,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2613,Andrena,carlini,JF,F,xi2021,,,,,,,,
2614,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2615,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2616,Ceratina,,CA,F,04xi2021,,,,,,,,
2617,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2618,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2619,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2620,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2621,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2622,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2623,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2624,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2625,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2626,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2627,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2628,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2629,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2630,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2631,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2632,Halictus,rubicundus,CA,F,18i2022,,,,,,,,
2633,Ceratina,,CA,F,04xi2021,,,,,,,,
2634,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2635,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2636,Ceratina,,CA,M,04xi2021,,,,,,,,
2637,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2638,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2639,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2640,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2641,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2642,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2643,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2644,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2645,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2646,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2647,Andrena,erigeniae,JF,F,xi2021,,,,,,,,
2648,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2649,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2650,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2651,Andrena,vicina,JF,F,xi2021,,,,,,,,
2652,Andrena,mandibularis,JF,F,xii2021,,,,,,,,
2653,Andrena,wheeleri,JF,F,xii2021,,,,,,,,
2654,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2655,Andrena,vicina,JF,F,xi2021,,,,,,,,
2656,Bombus,vagans/rufocinctus,CA,F,xi2021,worker,,,,,,,
2657,Andrena,bradleyi,JF,F,xii2021,,,,,,,,
2658,Ceratina,,CA,F,04xi2021,,,,,,,,
2659,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2660,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2661,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2662,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2663,Andrena,rufosignata,JF,F,xii2021,,,,,,,,
2664,Osmia,cornifrons,CA,F,18i2022,,,,,,,,
2665,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2666,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2667,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2668,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2669,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2670,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2671,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2672,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2673,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2674,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2675,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2676,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2677,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2678,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2679,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2680,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2681,Ceratina,,CA,F,04xi2021,,,,,,,,
2682,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2683,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2684,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2685,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2686,Andrena,vicina,JF,F,xi2021,,,,,,,,
2687,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2688,Andrena,frigida,JF,F,xi2021,,,,,,,,
2689,Andrena,frigida,JF,F,xi2021,,,,,,,,
2690,Andrena,vicina,JF,F,xi2021,,,,,,,,
2691,Andrena,frigida,JF,F,xi2021,,,,,,,,
2692,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2693,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2694,Andrena,vicina,JF,F,xi2021,,,,,,,,
2695,Andrena,vicina,JF,F,xi2021,,,,,,,,
2696,Andrena,vicina,JF,F,xi2021,,,,,,,,
2697,Andrena,vicina,JF,F,xi2021,,,,,,,,
2698,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2699,Andrena,vicina,JF,F,xi2021,,,,,,,,
2700,Andrena,carlini,JF,F,xi2021,,,,,,,,
2701,Andrena,vicina,JF,F,xi2021,,,,,,,,
2702,Andrena,carlini,JF,F,xi2021,,,,,,,,
2703,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2704,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2705,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2706,Andrena,vicina,JF,F,xi2021,,,,,,,,
2707,Andrena,sp.,JF,M,xii2021,,,,,,,,
2708,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2709,Andrena,cressonii,JF,F,xii2021,,,,,,,,
2710,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2711,Andrena,vicina,JF,F,xi2021,,,,,,,,
2712,Andrena,salictaria,JF,F,xii2021,,,,,,,,
2713,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2714,Andrena,salictaria,JF,F,xii2021,,,,,,,,
2715,Andrena,cressonii,JF,F,xii2021,,,,,,,,
2716,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2717,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2718,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2719,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2720,Andrena,erigeniae,CS,F,16xi2021,,,,,,,,
2721,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2722,Andrena,dunningi_seeTN,JF,F,xi2021,?,,,,,,,
2723,Andrena,cressonii,JF,F,xii2021,,,,,,,,
2724,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2725,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2726,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2727,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2728,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2729,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2730,Andrena,wheeleri,JF,F,xii2021,,,,,,,,
2731,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2732,Andrena,frigida,JF,F,xi2021,,,,,,,,
2733,Andrena,frigida,JF,F,xi2021,,,,,,,,
2734,Andrena,carlini,JF,F,xi2021,,,,,,,,
2735,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2736,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2737,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2738,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2739,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2740,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2741,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2742,Andrena,rufosignata,JF,F,xii2021,,,,,,,,
2743,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2744,Andrena,algida,JF,F,xii2021,,,,,,,,
2745,Andrena,erigeniae,CS,F,16xi2021,,,,,,,,
2746,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2747,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2748,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2749,Halictus,rubicundus,CA,F,18i2022,,,,,,,,
2750,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2751,Halictus,confusus,CA,F,05xi2021,parasitized by mites,,,,,,,
2752,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2753,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2754,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2755,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2756,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2757,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2758,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2759,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2760,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2761,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2762,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2763,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2764,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2765,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2766,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2767,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2768,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2769,Halictus,rubicundus,CA,F,05xi2021,,,,,,,,
2770,Apis,mellifera,CA,F,04xi2021,,,,,,,,
2771,Halictus,confusus,CA,F,05xi2021,,,,,,,,
2772,Osmia,atriventris,CA,F,18i2022,,,,,,,,
2773,Ceratina,,CA,F,04xi2021,,,,,,,,
2774,Andrena,ceanothi,JF,F,xi2021,,,,,,,,
2775,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2776,Andrena,ceanothi,JF,F,xi2021,,,,,,,,
2777,Augochlorella,aurata,CA,F,12xi2021,,,,,,,,
2778,Lasioglossum,,CA,F,04xi2021,,,,,,,,
2779,Andrena,vicina,JF,F,xi2021,,,,,,,,
2780,Andrena,vicina,JF,F,xi2021,,,,,,,,
